date,currency,value_brl,prev_value,pct_change_day
2024-02-20,EUR,5.3474,,
2024-02-21,EUR,5.3282,5.3474,-0.35905299771852306
2024-02-22,EUR,5.3432,5.3282,0.2815209639277949
2024-02-23,EUR,5.3979,5.3432,1.0237310974696712
2024-02-26,EUR,5.4064,5.3979,0.15746864521386517
2024-02-27,EUR,5.3779,5.4064,-0.5271530038472805
2024-02-28,EUR,5.369,5.3779,-0.16549210658436397
2024-02-29,EUR,5.3939,5.369,0.4637735146209909
2024-03-01,EUR,5.3747,5.3939,-0.3559576558705313
2024-03-04,EUR,5.3755,5.3747,0.014884551695915071
2024-03-05,EUR,5.3813,5.3755,0.10789693981956283
2024-03-06,EUR,5.3873,5.3813,0.11149722186087896
2024-03-07,EUR,5.3965,5.3873,0.17077200081674349
2024-03-08,EUR,5.4537,5.3965,1.0599462614657718
2024-03-11,EUR,5.4401,5.4537,-0.24937198599116472
2024-03-12,EUR,5.4396,5.4401,-0.00919100751823887
2024-03-13,EUR,5.4504,5.4396,0.19854401058900795
2024-03-14,EUR,5.4187,5.4504,-0.5816086892705075
2024-03-15,EUR,5.4376,5.4187,0.3487921457175913
2024-03-18,EUR,5.457,5.4376,0.3567750478152165
2024-03-19,EUR,5.4687,5.457,0.2144035184167281
2024-03-20,EUR,5.441,5.4687,-0.5065189167443918
2024-03-21,EUR,5.4105,5.441,-0.5605587208233787
2024-03-22,EUR,5.3979,5.4105,-0.2328805101192155
2024-03-25,EUR,5.4043,5.3979,0.11856462698456305
2024-03-26,EUR,5.4009,5.4043,-0.06291286568103072
2024-03-27,EUR,5.3954,5.4009,-0.10183487937195368
2024-03-28,EUR,5.3979,5.3954,0.04633576750563417
2024-04-01,EUR,5.4236,5.3979,0.4761110802349089
2024-04-02,EUR,5.4368,5.4236,0.24338078029351173
2024-04-03,EUR,5.4929,5.4368,1.0318569746909922
2024-04-04,EUR,5.4593,5.4929,-0.6116987383713468
2024-04-05,EUR,5.4774,5.4593,0.331544337186096
2024-04-08,EUR,5.4727,5.4774,-0.08580713477198687
2024-04-09,EUR,5.4367,5.4727,-0.6578105870959416
2024-04-10,EUR,5.4397,5.4367,0.05518053230819664
2024-04-11,EUR,5.444,5.4397,0.0790484769380706
2024-04-12,EUR,5.4698,5.444,0.47391623806025684
2024-04-15,EUR,5.5078,5.4698,0.6947237558960095
2024-04-16,EUR,5.5951,5.5078,1.5850248738153327
2024-04-17,EUR,5.5853,5.5951,-0.17515325910172352
2024-04-18,EUR,5.5983,5.5853,0.23275383596226273
2024-04-19,EUR,5.5708,5.5983,-0.49122054909526147
2024-04-22,EUR,5.541,5.5708,-0.5349321461908474
2024-04-23,EUR,5.5224,5.541,-0.3356794802382268
2024-04-24,EUR,5.5142,5.5224,-0.14848616543532422
2024-04-25,EUR,5.541,5.5142,0.48601791737696853
2024-04-26,EUR,5.4711,5.541,-1.2615051434759161
2024-04-29,EUR,5.4828,5.4711,0.21385096232933165
2024-04-30,EUR,5.5261,5.4828,0.7897424673524389
2024-05-02,EUR,5.4803,5.5261,-0.8287942672047133
2024-05-03,EUR,5.4569,5.4803,-0.4269839242377227
2024-05-06,EUR,5.4689,5.4569,0.21990507430957873
2024-05-07,EUR,5.4502,5.4689,-0.34193347839601707
2024-05-08,EUR,5.4739,5.4502,0.43484642765403425
2024-05-09,EUR,5.5554,5.4739,1.4888836113191584
2024-05-10,EUR,5.5447,5.5554,-0.19260539295100632
2024-05-13,EUR,5.551,5.5447,0.1136220174220437
2024-05-14,EUR,5.5562,5.551,0.09367681498828606
2024-05-15,EUR,5.5856,5.5562,0.5291386199200998
2024-05-16,EUR,5.5761,5.5856,-0.17008020624462716
2024-05-17,EUR,5.5613,5.5761,-0.2654184824518957
2024-05-20,EUR,5.5489,5.5613,-0.22296944958912768
2024-05-21,EUR,5.5406,5.5489,-0.14957919587664792
2024-05-22,EUR,5.5818,5.5406,0.7436017759809399
2024-05-23,EUR,5.5702,5.5818,-0.2078182665090189
2024-05-24,EUR,5.5902,5.5702,0.35905353488205893
2024-05-27,EUR,5.6161,5.5902,0.4633107938893044
2024-05-28,EUR,5.6078,5.6161,-0.14778939121454782
2024-05-29,EUR,5.6187,5.6078,0.1943721245408092
2024-05-31,EUR,5.6856,5.6187,1.1906668802392106
2024-06-03,EUR,5.705,5.6856,0.3412128887012811
2024-06-04,EUR,5.7323,5.705,0.4785276073619782
2024-06-05,EUR,5.7406,5.7323,0.1447935383702692
2024-06-06,EUR,5.7338,5.7406,-0.11845451694945108
2024-06-07,EUR,5.7074,5.7338,-0.46042763961072763
2024-06-10,EUR,5.7702,5.7074,1.1003258927007042
2024-06-11,EUR,5.7458,5.7702,-0.42286229246819573
2024-06-12,EUR,5.8439,5.7458,1.7073340526993608
2024-06-13,EUR,5.8054,5.8439,-0.6588066188675357
2024-06-14,EUR,5.7389,5.8054,-1.1454852378819602
2024-06-17,EUR,5.8049,5.7389,1.1500461760964642
2024-06-18,EUR,5.8075,5.8049,0.04478974659338775
2024-06-19,EUR,5.8751,5.8075,1.1640120533792375
2024-06-20,EUR,5.809,5.8751,-1.1250872325577421
2024-06-21,EUR,5.8198,5.809,0.1859184024789018
2024-06-24,EUR,5.7931,5.8198,-0.4587786521873638
2024-06-25,EUR,5.8117,5.7931,0.3210716196854868
2024-06-26,EUR,5.8866,5.8117,1.2887795309461936
2024-06-27,EUR,5.9145,5.8866,0.4739578024666402
2024-06-28,EUR,5.9547,5.9145,0.6796855186406159
2024-07-01,EUR,5.9968,5.9547,0.707004551026924
2024-07-02,EUR,6.086,5.9968,1.4874599786552922
2024-07-03,EUR,6.0326,6.086,-0.8774235951363729
2024-07-04,EUR,5.9297,6.0326,-1.705732188442799
2024-07-05,EUR,5.9533,5.9297,0.39799652596250734
2024-07-08,EUR,5.93,5.9533,-0.3913795709942325
2024-07-09,EUR,5.882,5.93,-0.8094435075885364
2024-07-10,EUR,5.8419,5.882,-0.6817409044542644
2024-07-11,EUR,5.8818,5.8419,0.6829969701638294
2024-07-12,EUR,5.9448,5.8818,1.0711006834642323
2024-07-15,EUR,5.955,5.9448,0.17157852240614613
2024-07-16,EUR,5.9088,5.955,-0.7758186397984868
2024-07-17,EUR,5.9776,5.9088,1.1643650148930318
2024-07-18,EUR,6.0492,5.9776,1.1978051391863032
2024-07-19,EUR,6.0486,6.0492,-0.009918666931152398
2024-07-22,EUR,6.0502,6.0486,0.026452402208776427
2024-07-23,EUR,6.0584,6.0502,0.1355327096624892
2024-07-24,EUR,6.1164,6.0584,0.9573484748448324
2024-07-25,EUR,6.1264,6.1164,0.16349486626121568
2024-07-26,EUR,6.1321,6.1264,0.09303995821363653
2024-07-29,EUR,6.1116,6.1321,-0.33430635508227
2024-07-30,EUR,6.1111,6.1116,-0.008181163688714133
2024-07-31,EUR,6.1287,6.1111,0.28800052363731066
2024-08-01,EUR,6.1153,6.1287,-0.21864343172287581
2024-08-02,EUR,6.2609,6.1153,2.3809134466011406
2024-08-05,EUR,6.3163,6.2609,0.884856809723833
2024-08-06,EUR,6.1762,6.3163,-2.2180707059512694
2024-08-07,EUR,6.1282,6.1762,-0.7771769048929733
2024-08-08,EUR,6.1306,6.1282,0.03916321268888634
2024-08-09,EUR,6.0208,6.1306,-1.7910155612827383
2024-08-12,EUR,6.0007,6.0208,-0.3338426787137916
2024-08-13,EUR,6.011,6.0007,0.17164664122519824
2024-08-14,EUR,6.0083,6.011,-0.04491765097321965
2024-08-15,EUR,6.004,6.0083,-0.07156766473046527
2024-08-16,EUR,6.0073,6.004,0.05496335776149497
2024-08-19,EUR,6.004,6.0073,-0.05493316464968423
2024-08-20,EUR,6.0585,6.004,0.9077281812125415
2024-08-21,EUR,6.096,6.0585,0.6189650903688948
2024-08-22,EUR,6.1704,6.096,1.2204724409448753
2024-08-23,EUR,6.1762,6.1704,0.09399714767275302
2024-08-26,EUR,6.1314,6.1762,-0.7253651112334336
2024-08-27,EUR,6.1351,6.1314,0.06034510878429877
2024-08-28,EUR,6.1549,6.1351,0.3227331257844135
2024-08-29,EUR,6.2478,6.1549,1.5093665209832796
2024-08-30,EUR,6.2563,6.2478,0.1360478888568828
2024-09-02,EUR,6.2241,6.2563,-0.5146812013490432
2024-09-03,EUR,6.2088,6.2241,-0.24581867257916779
2024-09-04,EUR,6.2451,6.2088,0.584654039427912
2024-09-05,EUR,6.2192,6.2451,-0.4147251445132949
2024-09-06,EUR,6.1751,6.2192,-0.7090944172884028
2024-09-09,EUR,6.1942,6.1751,0.3093067318747922
2024-09-10,EUR,6.2026,6.1942,0.1356107326208278
2024-09-11,EUR,6.2099,6.2026,0.11769258053073717
2024-09-12,EUR,6.2441,6.2099,0.5507335061756269
2024-09-13,EUR,6.1768,6.2441,-1.07781745968194
2024-09-16,EUR,6.1407,6.1768,-0.5844450200751194
2024-09-17,EUR,6.1155,6.1407,-0.41037666715521004
2024-09-18,EUR,6.0879,6.1155,-0.45131223939169907
2024-09-19,EUR,6.041,6.0879,-0.7703805910083905
2024-09-20,EUR,6.1123,6.041,1.180268167521925
2024-09-23,EUR,6.1711,6.1123,0.9619946664921608
2024-09-24,EUR,6.0998,6.1711,-1.1553855876585972
2024-09-25,EUR,6.0992,6.0998,-0.00983638807829923
2024-09-26,EUR,6.0849,6.0992,-0.23445697796431464
2024-09-27,EUR,6.074,6.0849,-0.17913194958011358
2024-09-30,EUR,6.0719,6.074,-0.03457359236087587
2024-10-01,EUR,6.0338,6.0719,-0.627480689734683
2024-10-02,EUR,6.0007,6.0338,-0.5485763532102506
2024-10-03,EUR,6.0423,6.0007,0.6932524538803886
2024-10-04,EUR,5.9941,6.0423,-0.7977094814888286
2024-10-07,EUR,5.9963,5.9941,0.03670275771174847
2024-10-08,EUR,6.0551,5.9963,0.9806047062355328
2024-10-09,EUR,6.1038,6.0551,0.804280689005954
2024-10-10,EUR,6.0988,6.1038,-0.08191618336118589
2024-10-11,EUR,6.1563,6.0988,0.9428084213287891
2024-10-14,EUR,6.1134,6.1563,-0.6968471322060243
2024-10-15,EUR,6.1446,6.1134,0.5103543036607983
2024-10-16,EUR,6.1703,6.1446,0.41825342577224145
2024-10-17,EUR,6.1509,6.1703,-0.314409348005773
2024-10-18,EUR,6.1512,6.1509,0.004877335024144891
2024-10-21,EUR,6.1753,6.1512,0.391793471192603
2024-10-22,EUR,6.1543,6.1753,-0.3400644503101069
2024-10-23,EUR,6.1607,6.1543,0.10399233056561652
2024-10-24,EUR,6.1677,6.1607,0.11362345188046241
2024-10-25,EUR,6.1601,6.1677,-0.12322259513271039
2024-10-28,EUR,6.1655,6.1601,0.08766091459553316
2024-10-29,EUR,6.17,6.1655,0.07298678128295766
2024-10-30,EUR,6.2795,6.17,1.7747163695299717
2024-10-31,EUR,6.2725,6.2795,-0.11147384345886469
2024-11-01,EUR,6.3003,6.2725,0.44320446392984714
2024-11-04,EUR,6.3109,6.3003,0.168245956541746
2024-11-05,EUR,6.3069,6.3109,-0.06338240187612199
2024-11-06,EUR,6.1908,6.3069,-1.8408409836845219
2024-11-07,EUR,6.1216,6.1908,-1.1177876849518653
2024-11-08,EUR,6.1966,6.1216,1.2251698902247865
2024-11-11,EUR,6.1731,6.1966,-0.3792402285124119
2024-11-12,EUR,6.1213,6.1731,-0.8391245889423526
2024-11-13,EUR,6.1112,6.1213,-0.16499763122211908
2024-11-14,EUR,6.1213,6.1112,0.16527032334074931
2024-11-18,EUR,6.0909,6.1213,-0.4966265335794584
2024-11-19,EUR,6.1138,6.0909,0.37597071040404995
2024-11-21,EUR,6.1146,6.1138,0.013085151624192548
2024-11-22,EUR,6.0513,6.1146,-1.0352271612206865
2024-11-25,EUR,6.085,6.0513,0.5569051278237591
2024-11-26,EUR,6.0774,6.085,-0.12489728841413861
2024-11-27,EUR,6.1625,6.0774,1.4002698522394441
2024-11-28,EUR,6.3182,6.1625,2.5265720081135923
2024-11-29,EUR,6.3943,6.3182,1.2044569655914605
2024-12-02,EUR,6.349,6.3943,-0.7084434574542997
2024-12-03,EUR,6.3852,6.349,0.5701685304772441
2024-12-04,EUR,6.3792,6.3852,-0.09396729937981574
2024-12-05,EUR,6.3278,6.3792,-0.80574366691748
2024-12-06,EUR,6.37,6.3278,0.6668984481178253
2024-12-09,EUR,6.4156,6.37,0.7158555729984251
2024-12-10,EUR,6.3586,6.4156,-0.88845938026062
2024-12-11,EUR,6.3282,6.3586,-0.47809266190671496
2024-12-12,EUR,6.2224,6.3282,-1.6718814196769904
2024-12-13,EUR,6.336,6.2224,1.825662123939309
2024-12-16,EUR,6.3577,6.336,0.3424873737373657
2024-12-17,EUR,6.4769,6.3577,1.8748918634097222
2024-12-18,EUR,6.4551,6.4769,-0.3365807716654512
2024-12-19,EUR,6.4197,6.4551,-0.5484035878607574
2024-12-20,EUR,6.3199,6.4197,-1.5545897783385554
2024-12-23,EUR,6.4027,6.3199,1.310147312457488
2024-12-24,EUR,6.4027,6.4027,0.0
2024-12-26,EUR,6.4184,6.4027,0.24520905243099467
2024-12-27,EUR,6.4613,6.4184,0.6683908762308288
2024-12-30,EUR,6.4282,6.4613,-0.5122808103632304
2024-12-31,EUR,6.4363,6.4282,0.12600728042064802
2025-01-02,EUR,6.3793,6.4363,-0.8856019762907286
2025-01-03,EUR,6.3342,6.3793,-0.7069741194174917
2025-01-06,EUR,6.3533,6.3342,0.3015376843168882
2025-01-07,EUR,6.3013,6.3533,-0.8184722899910235
2025-01-08,EUR,6.3179,6.3013,0.26343770333105976
2025-01-09,EUR,6.2723,6.3179,-0.7217588122635621
2025-01-10,EUR,6.2501,6.2723,-0.353937152240813
2025-01-13,EUR,6.2288,6.2501,-0.3407945472872487
2025-01-14,EUR,6.2461,6.2288,0.27774210120730114
2025-01-15,EUR,6.2231,6.2461,-0.3682297753798469
2025-01-16,EUR,6.2144,6.2231,-0.13980170654496193
2025-01-17,EUR,6.2427,6.2144,0.45539392378990406
2025-01-20,EUR,6.2924,6.2427,0.7961298796994809
2025-01-21,EUR,6.2864,6.2924,-0.09535312440402954
2025-01-22,EUR,6.218,6.2864,-1.088063120386873
2025-01-23,EUR,6.1757,6.218,-0.6802830492119605
2025-01-24,EUR,6.1971,6.1757,0.3465194228994273
2025-01-27,EUR,6.2236,6.1971,0.42761937035065145
2025-01-28,EUR,6.1435,6.2236,-1.2870364419307112
2025-01-29,EUR,6.1063,6.1435,-0.605518027183205
2025-01-30,EUR,6.1555,6.1063,0.8057252345937682
2025-01-31,EUR,6.0616,6.1555,-1.5254650312728435
2025-02-03,EUR,6.053,6.0616,-0.14187673221591757
2025-02-04,EUR,6.0134,6.053,-0.6542210474145049
2025-02-05,EUR,6.045,6.0134,0.5254930654870815
2025-02-06,EUR,5.9997,6.045,-0.7493796526054641
2025-02-07,EUR,5.9595,5.9997,-0.6700335016750714
2025-02-10,EUR,5.9641,5.9595,0.07718768353048855
2025-02-11,EUR,5.9753,5.9641,0.18779027849968877
2025-02-12,EUR,5.9875,5.9753,0.20417384901176838
2025-02-13,EUR,6.0296,5.9875,0.7031315240083602
2025-02-14,EUR,6.0199,6.0296,-0.16087302640308554
2025-02-17,EUR,5.9846,6.0199,-0.5863884782139173
2025-02-18,EUR,5.964,5.9846,-0.34421682317948843
2025-02-19,EUR,5.9513,5.964,-0.21294433266265678
2025-02-20,EUR,5.9722,5.9513,0.35118377497354025
2025-02-21,EUR,5.9622,5.9722,-0.1674424835069077
2025-02-24,EUR,5.9943,5.9622,0.5383918687732692
2025-02-25,EUR,6.0656,5.9943,1.1894633234906582
2025-02-26,EUR,6.0685,6.0656,0.04781060406224835
2025-02-27,EUR,6.065,6.0685,-0.05767487847079256
2025-02-28,EUR,6.0828,6.065,0.2934872217642104
2025-03-05,EUR,6.2397,6.0828,2.5794042217399893
2025-03-06,EUR,6.2192,6.2397,-0.32854143628699983
2025-03-07,EUR,6.2713,6.2192,0.8377283251865153
2025-03-10,EUR,6.2785,6.2713,0.11480873184188667
2025-03-11,EUR,6.3755,6.2785,1.544955005176396
2025-03-12,EUR,6.3658,6.3755,-0.15214492980941685
2025-03-13,EUR,6.3124,6.3658,-0.8388576455433672
2025-03-14,EUR,6.2426,6.3124,-1.105760091248964
2025-03-17,EUR,6.2345,6.2426,-0.1297536282959144
2025-03-18,EUR,6.2122,6.2345,-0.35768706391851035
2025-03-19,EUR,6.1637,6.2122,-0.780721805479534
2025-03-20,EUR,6.143,6.1637,-0.335837240618464
2025-03-21,EUR,6.186,6.143,0.6999837213088167
2025-03-24,EUR,6.1967,6.186,0.17297122534756237
2025-03-25,EUR,6.1574,6.1967,-0.6342085303467915
2025-03-26,EUR,6.1779,6.1574,0.332932731347646
2025-03-27,EUR,6.2072,6.1779,0.47427119247640537
2025-03-28,EUR,6.2423,6.2072,0.5654723546848706
2025-03-31,EUR,6.1993,6.2423,-0.6888486615510336
2025-04-01,EUR,6.1615,6.1993,-0.609746261674704
2025-04-02,EUR,6.1864,6.1615,0.4041223727988319
2025-04-03,EUR,6.196,6.1864,0.1551791025475202
2025-04-04,EUR,6.3641,6.196,2.7130406714009014
2025-04-07,EUR,6.4252,6.3641,0.9600729089737747
2025-04-08,EUR,6.4788,6.4252,0.8342152773454403
2025-04-09,EUR,6.6902,6.4788,3.2629499289992037
2025-04-10,EUR,6.6144,6.6902,-1.133000508206039
2025-04-11,EUR,6.6508,6.6144,0.5503144654088077
2025-04-14,EUR,6.6359,6.6508,-0.22403319901365126
2025-04-15,EUR,6.628,6.6359,-0.11904941304118344
2025-04-16,EUR,6.6941,6.628,0.9972842486421163
2025-04-17,EUR,6.6558,6.6941,-0.5721456207705256
2025-04-22,EUR,6.5925,6.6558,-0.9510502118453057
2025-04-23,EUR,6.4559,6.5925,-2.0720515737580714
2025-04-24,EUR,6.4477,6.4559,-0.12701559813502739
2025-04-25,EUR,6.4696,6.4477,0.33965600136482976
2025-04-28,EUR,6.4543,6.4696,-0.2364906640286879
2025-04-29,EUR,6.435,6.4543,-0.29902545589762797
2025-04-30,EUR,6.4256,6.435,-0.14607614607613506
2025-05-02,EUR,6.3894,6.4256,-0.5633715139442219
2025-05-05,EUR,6.3952,6.3894,0.0907753466679262
2025-05-06,EUR,6.4905,6.3952,1.4901801351013155
2025-05-07,EUR,6.5109,6.4905,0.31430552345736995
2025-05-08,EUR,6.3962,6.5109,-1.7616612142714483
2025-05-09,EUR,6.3688,6.3962,-0.42837935023920526
2025-05-12,EUR,6.3107,6.3688,-0.9122597663610121
2025-05-13,EUR,6.2878,6.3107,-0.36287575070911293
2025-05-14,EUR,6.2866,6.2878,-0.019084576481442905
2025-05-15,EUR,6.3025,6.2866,0.25291890688130536
2025-05-16,EUR,6.342,6.3025,0.6267354224513966
2025-05-19,EUR,6.3591,6.342,0.26963103122044085
2025-05-20,EUR,6.372,6.3591,0.20285889512667854
2025-05-21,EUR,6.4168,6.372,0.7030759573132483
2025-05-22,EUR,6.3619,6.4168,-0.855566637576366
2025-05-23,EUR,6.4618,6.3619,1.5702856065012094
2025-05-26,EUR,6.4438,6.4618,-0.278560153517593
2025-05-27,EUR,6.4042,6.4438,-0.6145442130419898
2025-05-28,EUR,6.4258,6.4042,0.33727866087878144
2025-05-29,EUR,6.4308,6.4258,0.07781132310373806
2025-05-30,EUR,6.4777,6.4308,0.7293027306089384
2025-06-02,EUR,6.5085,6.4777,0.47547740710438546
2025-06-03,EUR,6.4478,6.5085,-0.9326265652608079
2025-06-04,EUR,6.4354,6.4478,-0.1923136573715123
2025-06-05,EUR,6.4023,6.4354,-0.5143425428100645
2025-06-06,EUR,6.3763,6.4023,-0.4061040563547613
2025-06-09,EUR,6.3706,6.3763,-0.089393535435911
2025-06-10,EUR,6.3468,6.3706,-0.37359118450380757
2025-06-11,EUR,6.3643,6.3468,0.2757295014810701
2025-06-12,EUR,6.4128,6.3643,0.7620633848184344
2025-06-13,EUR,6.4323,6.4128,0.3040793413173537
2025-06-16,EUR,6.3838,6.4323,-0.7540071203146592
2025-06-17,EUR,6.3181,6.3838,-1.029167580437973
2025-06-18,EUR,6.3226,6.3181,0.07122394390719489
2025-06-20,EUR,6.3316,6.3226,0.1423465030208959
2025-06-23,EUR,6.371,6.3316,0.6222755701560612
2025-06-24,EUR,6.3772,6.371,0.09731596295714517
2025-06-25,EUR,6.4406,6.3772,0.9941667189361958
2025-06-26,EUR,6.4613,6.4406,0.32139862745705905
2025-06-27,EUR,6.4199,6.4613,-0.6407379319951056
2025-06-30,EUR,6.423,6.4199,0.04828735650088678
2025-07-01,EUR,6.4192,6.423,-0.05916238517826855
2025-07-02,EUR,6.427,6.4192,0.12151046859421033
2025-07-03,EUR,6.3738,6.427,-0.827757896374659
2025-07-04,EUR,6.3718,6.3738,-0.03137845555241103
2025-07-07,EUR,6.4006,6.3718,0.4519915879343195
2025-07-08,EUR,6.3892,6.4006,-0.17810830234665787
2025-07-09,EUR,6.3951,6.3892,0.09234332936831624
2025-07-10,EUR,6.4796,6.3951,1.3213241387937558
2025-07-11,EUR,6.5178,6.4796,0.5895425643558383
2025-07-14,EUR,6.489,6.5178,-0.4418668876001175
2025-07-15,EUR,6.4579,6.489,-0.4792726151949367
2025-07-16,EUR,6.4794,6.4579,0.3329255640378337
2025-07-17,EUR,6.4644,6.4794,-0.2315029169367433
2025-07-18,EUR,6.4596,6.4644,-0.07425283088918766
2025-07-21,EUR,6.5109,6.4596,0.7941668214750175
2025-07-22,EUR,6.5453,6.5109,0.5283447756838422
2025-07-23,EUR,6.5239,6.5453,-0.32695216414831973
2025-07-24,EUR,6.4989,6.5239,-0.38320636429129973
2025-07-25,EUR,6.502,6.4989,0.047700380064319425
2025-07-28,EUR,6.4873,6.502,-0.22608428175945328
2025-07-29,EUR,6.4324,6.4873,-0.8462688637799975
2025-07-30,EUR,6.4271,6.4324,-0.08239537342205061
2025-07-31,EUR,6.4038,6.4271,-0.3625274229434705
2025-08-01,EUR,6.4051,6.4038,0.020300446609811118
2025-08-04,EUR,6.3755,6.4051,-0.4621317387706769
2025-08-05,EUR,6.3828,6.3755,0.11450082346482482
2025-08-06,EUR,6.3828,6.3828,0.0
2025-08-07,EUR,6.3604,6.3828,-0.35094315974179
2025-08-08,EUR,6.326,6.3604,-0.5408464876422991
2025-08-11,EUR,6.3232,6.326,-0.04426177679417442
2025-08-12,EUR,6.3095,6.3232,-0.21666244939271273
2025-08-13,EUR,6.3171,6.3095,0.12045328472938266
2025-08-14,EUR,6.2988,6.3171,-0.2896898893479549
2025-08-15,EUR,6.3134,6.2988,0.23179018225694126
2025-08-18,EUR,6.3183,6.3134,0.07761269680361949
2025-08-19,EUR,6.3799,6.3183,0.9749457923808658
2025-08-20,EUR,6.375,6.3799,-0.07680371165692534
2025-08-21,EUR,6.3628,6.375,-0.19137254901960832
2025-08-22,EUR,6.3709,6.3628,0.12730244546426128
2025-08-25,EUR,6.3226,6.3709,-0.7581346434569536
2025-08-26,EUR,6.3207,6.3226,-0.030050928415525924
2025-08-27,EUR,6.3196,6.3207,-0.01740313572864416
2025-08-28,EUR,6.3174,6.3196,-0.034812329894295946
2025-08-29,EUR,6.3467,6.3174,0.46379839807515477
2025-09-01,EUR,6.3628,6.3467,0.25367513826082266
2025-09-02,EUR,6.3724,6.3628,0.15087697240208087
2025-09-03,EUR,6.3617,6.3724,-0.1679116188563201
2025-09-04,EUR,6.3588,6.3617,-0.04558529952686241
2025-09-05,EUR,6.3461,6.3588,-0.19972321821727368
2025-09-08,EUR,6.3782,6.3461,0.5058224736452344
2025-09-09,EUR,6.363,6.3782,-0.23831174939636934
2025-09-10,EUR,6.3405,6.363,-0.35360678925037137
2025-09-11,EUR,6.3192,6.3405,-0.33593565176246454
2025-09-12,EUR,6.2883,6.3192,-0.48898594758831626
2025-09-15,EUR,6.2642,6.2883,-0.38325143520505645
2025-09-16,EUR,6.2908,6.2642,0.4246352287602617
2025-09-17,EUR,6.2797,6.2908,-0.17644814649965257
2025-09-18,EUR,6.2446,6.2797,-0.5589438985938777
2025-09-19,EUR,6.2621,6.2446,0.2802421291996371
2025-09-22,EUR,6.293,6.2621,0.4934446910780821
2025-09-23,EUR,6.262,6.293,-0.49261083743843415
2025-09-24,EUR,6.2369,6.262,-0.40083040562119976
2025-09-25,EUR,6.2368,6.2369,-0.001603360643920304
2025-09-26,EUR,6.2488,6.2368,0.192406362237052
